nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,class 231->bobei
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0.39,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.45,0.33,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0.39,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.45,0.32,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.45,0.32,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0.39,0.33,0.44,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.45,0.33,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0.39,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.32,0.4,0.32,0.39,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,fall_down
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0.39,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.45,0.33,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0.46,0.35,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0.39,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.45,0.33,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0.39,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0.41,0.32,0.39,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.45,0.33,0,0,
0.45,0.36,0.43,0.33,0.42,0.32,0.39,0.32,0.38,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.33,0,0,
0.45,0.36,0.43,0.33,0.43,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.33,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0.41,0.33,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.32,0,0,
0.45,0.35,0.43,0.33,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0.41,0.33,0,0,0,0,0,0,0,0,0,0,0.45,0.35,0,0,0.44,0.33,0,0,
0.45,0.35,0.43,0.33,0.42,0.32,0,0,0,0,0,0,0,0,0,0,0.41,0.33,0,0,0,0,0,0,0,0,0,0,0.45,0.33,0,0,0.44,0.32,0,0,
0.44,0.32,0.42,0.31,0.42,0.31,0.38,0.32,0.39,0.36,0.43,0.31,0,0,0,0,0.39,0.33,0,0,0,0,0,0,0,0,0,0,0.44,0.31,0,0,0.43,0.29,0,0,fall_down
0.44,0.31,0.42,0.29,0.42,0.31,0.38,0.32,0.39,0.36,0.43,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.31,0,0,0.43,0.29,0,0,fall_down
0.43,0.29,0.42,0.29,0.42,0.29,0.38,0.32,0.39,0.36,0.42,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.28,0,0,0.43,0.28,0,0,fall_down
0.43,0.28,0.42,0.28,0.41,0.28,0.38,0.32,0.39,0.36,0.42,0.28,0.42,0.31,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.26,0,0,0.42,0.26,0,0,fall_down
0.43,0.26,0.41,0.28,0.4,0.28,0.38,0.32,0.39,0.36,0.42,0.28,0.42,0.31,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.25,0,0,0.42,0.25,0,0,fall_down
0.43,0.25,0.4,0.26,0.4,0.26,0.38,0.32,0.39,0.36,0.42,0.26,0.42,0.31,0.43,0.32,0.36,0.32,0,0,0,0,0.37,0.32,0,0,0,0,0.43,0.23,0,0,0.42,0.23,0,0,fall_down
0,0,0,0,0.4,0.25,0.38,0.31,0.39,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.25,0,0,0.42,0.23,0,0,fall_down
0,0,0,0,0.4,0.25,0.38,0.31,0.39,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.25,0,0,0.42,0.23,0,0,fall_down
0.42,0.26,0.4,0.25,0.4,0.25,0.38,0.31,0.39,0.36,0.4,0.23,0,0,0,0,0.35,0.29,0,0,0,0,0.36,0.31,0,0,0,0,0.42,0.25,0,0,0.42,0.23,0,0,fall_down
0,0,0,0,0.39,0.25,0.38,0.31,0.39,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.25,0,0,0.41,0.23,0,0,fall_down
0,0,0,0,0.39,0.25,0.38,0.31,0.39,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.25,0,0,0.4,0.23,0,0,fall_down
0.4,0.23,0.38,0.23,0.37,0.23,0.37,0.29,0.39,0.33,0.39,0.25,0.4,0.26,0.42,0.31,0.34,0.28,0.33,0.33,0,0,0.35,0.29,0,0,0,0,0.4,0.22,0,0,0.4,0.22,0,0,fall_down
0.4,0.22,0.38,0.22,0.37,0.22,0.36,0.28,0.38,0.32,0.39,0.23,0.4,0.26,0.43,0.31,0.34,0.28,0.33,0.33,0,0,0.35,0.28,0,0,0,0,0.4,0.2,0,0,0.4,0.2,0,0,fall_down
0.4,0.2,0.37,0.2,0.37,0.2,0.35,0.25,0.36,0.29,0.39,0.22,0.4,0.25,0.43,0.29,0.34,0.26,0.33,0.32,0.31,0.32,0.35,0.28,0.37,0.31,0,0,0.4,0.19,0,0,0.38,0.17,0,0,fall_down
0.38,0.17,0.37,0.19,0.35,0.19,0.34,0.23,0.33,0.28,0.38,0.19,0.4,0.23,0.42,0.28,0.34,0.26,0.33,0.31,0.32,0.33,0.36,0.26,0.37,0.32,0,0,0.38,0.16,0.38,0.16,0.37,0.16,0,0,fall_down
0.26,0.06,0.27,0.09,0.26,0.09,0.24,0.12,0.24,0.16,0.28,0.09,0.29,0.15,0.28,0.19,0.26,0.17,0.26,0.23,0.27,0.29,0.27,0.17,0.27,0.23,0.27,0.29,0.26,0.04,0.26,0.04,0,0,0.27,0.06,fall_down
0.27,0.06,0.27,0.09,0.26,0.09,0.25,0.12,0.24,0.16,0.29,0.09,0.29,0.15,0.29,0.19,0.26,0.17,0.26,0.23,0.27,0.29,0.27,0.17,0.27,0.23,0.27,0.29,0.27,0.04,0.27,0.04,0,0,0.28,0.06,fall_down
0.27,0.07,0.28,0.1,0.27,0.1,0.25,0.13,0.24,0.17,0.29,0.1,0.3,0.16,0.31,0.2,0.27,0.19,0.26,0.23,0.27,0.29,0.29,0.19,0.27,0.23,0.27,0.29,0.27,0.06,0.27,0.06,0,0,0.29,0.07,fall_down
0.27,0.09,0.29,0.12,0.27,0.12,0.26,0.15,0.24,0.17,0.3,0.13,0.31,0.17,0.32,0.22,0.28,0.19,0.27,0.23,0.27,0.29,0.3,0.2,0.28,0.25,0.29,0.28,0,0,0.28,0.09,0,0,0.29,0.09,fall_down
0.29,0.15,0.3,0.17,0.29,0.17,0.27,0.17,0.24,0.19,0.31,0.17,0.33,0.22,0.34,0.26,0.29,0.23,0.28,0.23,0.29,0.28,0.31,0.23,0.31,0.23,0.29,0.28,0,0,0.29,0.15,0,0,0.3,0.15,fall_down
0.31,0.17,0.31,0.19,0.3,0.19,0.28,0.19,0.26,0.2,0.33,0.19,0.34,0.23,0.35,0.28,0.3,0.23,0.29,0.23,0.29,0.29,0.32,0.26,0,0,0,0,0.31,0.16,0.31,0.16,0,0,0.32,0.16,fall_down
0.33,0.17,0.34,0.19,0.32,0.19,0.31,0.19,0.29,0.2,0.35,0.2,0.36,0.23,0.35,0.28,0.32,0.25,0.29,0.22,0.29,0.28,0.34,0.26,0,0,0,0,0,0,0.34,0.17,0,0,0.34,0.17,fall_down
0.37,0.19,0.36,0.2,0.35,0.19,0.34,0.19,0,0,0.37,0.22,0.37,0.25,0.35,0.28,0.34,0.23,0.32,0.23,0,0,0.35,0.25,0,0,0,0,0,0,0.37,0.19,0.37,0.17,0.37,0.19,fall_down
0.38,0.2,0.37,0.22,0.37,0.2,0.36,0.2,0.37,0.2,0.38,0.23,0.37,0.26,0.36,0.26,0.34,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.2,0.38,0.2,0.38,0.22,fall_down
0.38,0.2,0.37,0.22,0.37,0.22,0,0,0,0,0.38,0.23,0.37,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.2,0.38,0.2,0.38,0.22,fall_down
0.37,0.2,0.37,0.22,0,0,0,0,0,0,0.38,0.23,0.37,0.26,0.36,0.28,0.34,0.23,0,0,0,0,0.35,0.25,0,0,0,0,0,0,0.38,0.2,0,0,0.38,0.2,fall_down
0.37,0.2,0.37,0.2,0.36,0.19,0.34,0.19,0.32,0.2,0.37,0.22,0.37,0.25,0.36,0.28,0.34,0.23,0.31,0.26,0.28,0.29,0.35,0.25,0,0,0,0,0.37,0.19,0,0,0.37,0.17,0.37,0.19,fall_down
0,0,0.36,0.19,0.35,0.17,0.34,0.19,0.31,0.2,0.37,0.22,0.37,0.25,0.36,0.28,0.34,0.23,0.31,0.25,0.28,0.28,0.34,0.25,0,0,0,0,0,0,0,0,0.36,0.17,0.37,0.19,fall_down
0.35,0.19,0.35,0.19,0.35,0.17,0.33,0.19,0.31,0.19,0.37,0.2,0.37,0.25,0.36,0.28,0.33,0.23,0.3,0.23,0.27,0.28,0.34,0.25,0.31,0.25,0,0,0.35,0.17,0.35,0.17,0,0,0.36,0.17,fall_down
0,0,0.35,0.19,0.34,0.19,0.32,0.19,0.3,0.19,0.36,0.2,0.37,0.25,0.36,0.28,0.33,0.23,0.32,0.25,0,0,0.34,0.25,0.32,0.25,0,0,0,0,0.35,0.19,0,0,0.35,0.17,fall_down
0.33,0.19,0.34,0.19,0.33,0.19,0,0,0,0,0.35,0.19,0.36,0.23,0.35,0.28,0.33,0.23,0.3,0.22,0.29,0.28,0.34,0.25,0.3,0.22,0,0,0.33,0.17,0.33,0.17,0,0,0.34,0.17,fall_down
0.32,0.19,0.33,0.19,0.32,0.19,0.3,0.19,0.28,0.22,0.34,0.19,0.35,0.23,0.35,0.28,0.32,0.25,0.3,0.22,0.31,0.28,0.34,0.25,0.3,0.22,0,0,0,0,0.32,0.19,0,0,0.32,0.17,fall_down
0,0,0.32,0.19,0.31,0.19,0.29,0.2,0.29,0.22,0.34,0.19,0.35,0.23,0.35,0.28,0.32,0.25,0.29,0.22,0.31,0.28,0.34,0.25,0,0,0,0,0,0,0,0,0.32,0.19,0.32,0.19,fall_down
0.32,0.2,0.32,0.2,0.31,0.19,0.29,0.2,0.29,0.22,0.33,0.19,0.35,0.23,0.35,0.28,0.32,0.25,0.29,0.22,0.31,0.28,0.34,0.25,0,0,0,0,0.31,0.2,0.32,0.19,0.31,0.19,0.32,0.19,fall_down
0.32,0.2,0.32,0.19,0.31,0.19,0.29,0.2,0.29,0.23,0.34,0.19,0.35,0.23,0.35,0.28,0.31,0.23,0.29,0.23,0.31,0.28,0.32,0.25,0,0,0,0,0.32,0.19,0.32,0.19,0.31,0.19,0.32,0.19,fall_down
0.32,0.2,0.32,0.19,0.31,0.17,0.29,0.2,0.29,0.23,0.33,0.19,0.35,0.23,0.35,0.28,0.3,0.23,0,0,0,0,0.32,0.25,0.31,0.25,0.3,0.28,0.32,0.19,0.32,0.19,0.32,0.19,0.32,0.17,fall_down
0,0,0.32,0.19,0.31,0.17,0.29,0.19,0.27,0.23,0.33,0.2,0.34,0.23,0.35,0.28,0.29,0.23,0.31,0.23,0.3,0.28,0.31,0.23,0,0,0,0,0,0,0,0,0.32,0.19,0,0,fall_down
0.32,0.2,0.31,0.19,0.3,0.19,0.28,0.2,0.26,0.23,0.33,0.2,0.34,0.23,0.35,0.28,0.29,0.23,0.27,0.26,0,0,0.31,0.25,0,0,0,0,0.32,0.2,0.32,0.19,0.31,0.19,0.32,0.19,fall_down
0,0,0.31,0.2,0.3,0.19,0.27,0.22,0.26,0.25,0.32,0.2,0.34,0.23,0.35,0.28,0.29,0.25,0.28,0.26,0.29,0.28,0.31,0.25,0.31,0.25,0.31,0.28,0.31,0.2,0,0,0.31,0.19,0.32,0.19,fall_down
0.4,0.03,0.39,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.15,0.43,0.2,0.43,0.26,0.42,0.15,0.45,0.19,0.44,0.25,0.39,0.03,0.4,0.02,0,0,0,0,fall_down
0.4,0.04,0.4,0.09,0,0,0,0,0,0,0.39,0.09,0,0,0,0,0.4,0.17,0.43,0.2,0.43,0.26,0.4,0.17,0.44,0.19,0.44,0.25,0,0,0,0,0,0,0,0,fall_down
0.41,0.09,0.4,0.12,0.4,0.12,0.42,0.12,0.44,0.1,0.39,0.12,0,0,0,0,0.4,0.19,0.43,0.19,0.43,0.26,0.39,0.2,0.44,0.19,0.44,0.25,0.41,0.07,0,0,0.4,0.09,0,0,fall_down
0.38,0.16,0.38,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.22,0.41,0.2,0.43,0.25,0.38,0.23,0,0,0,0,0,0,0,0,0,0,0,0,fall_down
0.42,0.16,0.4,0.16,0.4,0.16,0.42,0.19,0.44,0.19,0,0,0,0,0,0,0.39,0.22,0.42,0.2,0.42,0.26,0.38,0.23,0,0,0,0,0.42,0.15,0,0,0.41,0.15,0,0,fall_down
0,0,0,0,0.4,0.16,0.42,0.17,0.44,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.15,0,0,0.42,0.15,0,0,fall_down
0.43,0.13,0.41,0.15,0.41,0.15,0.43,0.17,0.45,0.19,0,0,0,0,0,0,0.4,0.2,0.43,0.2,0.42,0.25,0.4,0.2,0,0,0,0,0.42,0.13,0,0,0.42,0.13,0,0,fall_down
0.43,0.13,0.41,0.13,0.42,0.13,0.43,0.16,0.45,0.17,0.4,0.13,0,0,0,0,0.41,0.2,0.44,0.2,0.43,0.25,0.4,0.2,0,0,0,0,0.43,0.12,0,0,0.42,0.12,0,0,fall_down
0.43,0.13,0.42,0.15,0.43,0.15,0.44,0.16,0.46,0.19,0.42,0.13,0,0,0,0,0.42,0.22,0.45,0.23,0,0,0.41,0.22,0,0,0,0,0.43,0.13,0,0,0.43,0.13,0,0,fall_down
0.44,0.13,0.43,0.13,0.43,0.15,0.44,0.17,0.46,0.2,0.42,0.13,0,0,0,0,0.42,0.2,0.45,0.23,0,0,0.4,0.2,0,0,0,0,0.44,0.12,0,0,0.43,0.12,0,0,fall_down
0.45,0.12,0.43,0.12,0.43,0.12,0.44,0.16,0.45,0.22,0.42,0.12,0,0,0,0,0.41,0.19,0.43,0.22,0.43,0.25,0.4,0.19,0,0,0,0,0.45,0.12,0,0,0.44,0.1,0,0,fall_down
0.45,0.1,0.43,0.1,0.43,0.1,0.43,0.16,0.43,0.2,0,0,0,0,0,0,0.41,0.17,0.43,0.2,0.42,0.25,0.4,0.17,0,0,0,0,0.45,0.09,0,0,0.44,0.09,0,0,fall_down
0.44,0.06,0.43,0.07,0.42,0.07,0.4,0.12,0.4,0.16,0.43,0.07,0.43,0.1,0.45,0.13,0.41,0.15,0.42,0.19,0.42,0.25,0.42,0.15,0.44,0.17,0.43,0.23,0.44,0.06,0,0,0.43,0.06,0,0,fall_down
0.12,0.2,0.11,0.22,0.1,0.22,0.1,0.25,0.1,0.26,0.12,0.2,0.13,0.23,0.14,0.28,0.11,0.28,0,0,0,0,0.12,0.26,0.13,0.28,0.13,0.33,0.12,0.19,0.12,0.19,0.11,0.19,0,0,fall_down
0.12,0.22,0.12,0.23,0.1,0.23,0.11,0.26,0.12,0.26,0.13,0.23,0.13,0.26,0,0,0.1,0.29,0.11,0.29,0.12,0.33,0.12,0.29,0.13,0.28,0.14,0.33,0.12,0.22,0,0,0.11,0.22,0,0,fall_down
0.12,0.23,0.12,0.23,0.11,0.25,0.1,0.26,0.12,0.25,0.13,0.23,0.13,0.26,0.14,0.29,0.12,0.29,0.1,0.29,0.12,0.33,0.13,0.29,0.15,0.31,0,0,0.12,0.23,0.12,0.22,0.12,0.22,0,0,fall_down
0.12,0.23,0.12,0.25,0.1,0.26,0.1,0.28,0,0,0.13,0.25,0.14,0.28,0.15,0.31,0.13,0.33,0,0,0,0,0.13,0.32,0,0,0,0,0.12,0.23,0,0,0.11,0.23,0.12,0.23,fall_down
0.12,0.25,0.11,0.26,0.1,0.26,0.1,0.28,0,0,0.12,0.26,0.13,0.28,0.14,0.29,0.11,0.31,0.12,0.31,0.12,0.33,0.12,0.31,0.13,0.31,0,0,0.11,0.23,0.12,0.23,0.11,0.23,0.12,0.23,fall_down
0.12,0.23,0.11,0.25,0.1,0.25,0.09,0.28,0.1,0.29,0.12,0.26,0.13,0.29,0.14,0.31,0.11,0.31,0.12,0.32,0,0,0.12,0.31,0.13,0.32,0,0,0.12,0.23,0.12,0.23,0.11,0.23,0.12,0.23,fall_down
0.12,0.23,0.12,0.25,0.1,0.25,0.09,0.26,0.08,0.28,0.13,0.25,0.13,0.28,0.14,0.29,0.11,0.31,0.1,0.31,0.1,0.33,0.12,0.31,0.13,0.31,0,0,0.12,0.23,0.12,0.23,0.11,0.22,0.12,0.23,fall_down
0.12,0.23,0.12,0.25,0.1,0.25,0.09,0.26,0,0,0.13,0.25,0.13,0.28,0.14,0.29,0.11,0.31,0.11,0.32,0,0,0.13,0.31,0.13,0.31,0,0,0.12,0.23,0.12,0.23,0.11,0.22,0.12,0.22,fall_down
0.12,0.23,0.12,0.25,0.1,0.25,0.09,0.26,0,0,0.13,0.25,0.14,0.28,0.14,0.29,0.11,0.31,0,0,0,0,0.13,0.29,0.13,0.31,0.13,0.33,0.12,0.23,0.12,0.22,0.11,0.22,0.12,0.22,fall_down
0.12,0.23,0.12,0.25,0.1,0.25,0.1,0.26,0.12,0.25,0.13,0.25,0.13,0.26,0.14,0.28,0.11,0.29,0.1,0.29,0.11,0.33,0.13,0.29,0.14,0.32,0,0,0.12,0.23,0,0,0.11,0.23,0.12,0.23,fall_down
0,0,0.12,0.23,0.11,0.23,0.11,0.26,0.12,0.26,0.13,0.25,0.13,0.26,0,0,0.12,0.29,0.1,0.29,0.12,0.33,0.13,0.29,0.13,0.29,0,0,0.12,0.23,0,0,0.12,0.23,0.13,0.22,fall_down
0.13,0.23,0.12,0.23,0.11,0.23,0.11,0.25,0.12,0.28,0.13,0.25,0.14,0.28,0.13,0.28,0.1,0.29,0.12,0.29,0.11,0.33,0.12,0.29,0.14,0.29,0.13,0.35,0.13,0.23,0.13,0.23,0.12,0.22,0,0,fall_down
0.13,0.23,0.13,0.23,0.12,0.22,0.11,0.25,0.11,0.28,0.13,0.23,0.14,0.26,0.14,0.28,0.1,0.28,0.12,0.28,0.12,0.33,0.12,0.28,0.13,0.28,0.13,0.32,0.13,0.22,0.13,0.22,0.13,0.22,0,0,fall_down
0.13,0.23,0.13,0.23,0.12,0.22,0.1,0.25,0.1,0.29,0.13,0.25,0.14,0.28,0.15,0.29,0.1,0.29,0.12,0.29,0.11,0.33,0.12,0.29,0.13,0.29,0.13,0.33,0.13,0.22,0,0,0.13,0.22,0,0,fall_down
0.13,0.23,0.12,0.25,0.12,0.23,0.1,0.26,0.1,0.29,0.13,0.25,0.14,0.28,0.15,0.29,0.1,0.29,0.12,0.29,0,0,0.12,0.29,0.13,0.29,0.13,0.33,0.13,0.23,0,0,0.13,0.22,0,0,fall_down
0.13,0.23,0.12,0.23,0.11,0.23,0.1,0.26,0.11,0.31,0.13,0.25,0.13,0.26,0.15,0.28,0.1,0.29,0.12,0.29,0.11,0.33,0.12,0.29,0.13,0.29,0.13,0.33,0.13,0.23,0,0,0.12,0.22,0,0,fall_down
0.12,0.23,0.12,0.23,0.11,0.23,0.1,0.26,0.11,0.29,0.13,0.23,0.13,0.25,0.14,0.26,0.1,0.28,0.12,0.31,0.12,0.33,0.12,0.28,0.13,0.29,0.13,0.33,0.12,0.22,0.13,0.22,0.12,0.2,0,0,fall_down
0.1,0.15,0.1,0.17,0.09,0.19,0.1,0.22,0.12,0.25,0.1,0.17,0.11,0.2,0.12,0.23,0.1,0.25,0.13,0.29,0.12,0.35,0.1,0.25,0.13,0.29,0.12,0.33,0.1,0.15,0,0,0.09,0.15,0,0,fall_down
0.11,0.23,0.1,0.25,0.1,0.25,0,0,0,0,0.12,0.25,0.12,0.23,0.13,0.22,0.1,0.31,0.12,0.31,0.12,0.35,0.11,0.31,0.13,0.29,0.13,0.35,0.11,0.22,0.11,0.22,0.1,0.22,0,0,fall_down
